GeneID,SRR26282776,SRR26282777,SRR26282778,SRR26282781,SRR26282782,SRR26282783
ENSG00000125611,255,309,299,208,505,305
ENSG00000243389,2,0,1,3,1,3
ENSG00000228251,4,5,4,5,3,3
ENSG00000169607,708,667,637,1117,372,672
ENSG00000115008,7,5,3,5,2,7
ENSG00000115211,850,873,795,911,691,767
ENSG00000244125,1,1,1,0,0,0
ENSG00000228134,0,0,0,0,0,0
ENSG00000229781,0,0,0,0,0,0
ENSG00000115919,0,0,0,0,0,0
ENSG00000270390,0,0,0,0,0,0
ENSG00000075884,0,0,0,0,0,0
ENSG00000224288,0,0,0,0,0,0
ENSG00000226839,0,0,0,0,0,0
ENSG00000224852,0,0,0,0,0,0
ENSG00000232772,0,0,0,0,0,0
ENSG00000236300,0,0,0,0,0,0
ENSG00000227557,0,0,0,0,0,0
ENSG00000225476,0,0,0,0,0,0
ENSG00000284167,0,0,0,0,0,0
ENSG00000231766,0,0,0,0,0,0
ENSG00000257284,0,0,0,0,0,0
ENSG00000228655,0,0,0,0,0,0
ENSG00000163596,108,81,110,55,52,87
ENSG00000173163,259,240,215,244,162,185
ENSG00000229839,1,2,4,3,0,2
ENSG00000242735,0,0,0,0,0,0
ENSG00000271657,0,0,0,0,1,0
ENSG00000266097,1,1,0,0,0,0
ENSG00000236307,5,4,2,3,1,4
ENSG00000240183,0,0,0,0,0,0
ENSG00000225496,20,21,19,31,3,19
ENSG00000232277,0,0,0,0,0,0
ENSG00000286904,3,3,1,2,4,1
ENSG00000287141,1,2,0,3,1,4
ENSG00000144136,2334,2214,1751,2394,1447,2210
ENSG00000116001,2674,2489,2167,2256,784,2041
ENSG00000116005,2349,2230,1932,2185,1061,1753
ENSG00000138050,527,552,489,446,264,498
ENSG00000199687,0,0,0,0,0,0
ENSG00000168874,328,355,222,436,165,249
ENSG00000278783,0,0,1,1,1,0
ENSG00000115525,14,12,19,9,8,16
ENSG00000084734,0,3,1,0,6,11
ENSG00000243147,920,979,935,867,497,916
ENSG00000171174,110,113,104,108,77,99
ENSG00000270846,0,0,0,1,0,0
ENSG00000265321,4,1,2,2,1,5
ENSG00000270528,4,3,2,0,0,0
ENSG00000277035,2,1,0,0,0,0
ENSG00000223522,16,11,18,15,6,15
ENSG00000225991,0,0,0,0,0,0
ENSG00000229951,8,7,9,3,6,11
ENSG00000075426,5021,4508,4128,5768,3426,3999
ENSG00000270640,3,1,3,4,0,4
ENSG00000270210,8,4,5,11,2,3
ENSG00000227938,4,1,0,2,0,2
ENSG00000163803,18,11,10,10,6,12
ENSG00000242915,0,0,0,0,0,0
ENSG00000230730,0,0,0,0,0,0
ENSG00000222232,0,0,1,0,0,0
ENSG00000226833,22,18,22,15,9,23
ENSG00000163806,12,11,12,4,2,16
ENSG00000273233,1,1,0,1,0,3
ENSG00000171103,313,320,288,293,145,236
ENSG00000163811,3115,3159,2566,3373,1478,2041
ENSG00000264994,0,0,0,0,1,0
ENSG00000265145,1,3,7,1,4,0
ENSG00000222224,2,0,4,0,0,2
ENSG00000265706,2,1,2,2,0,1
ENSG00000189350,13,9,4,8,3,9
ENSG00000138375,419,359,342,363,300,388
ENSG00000214694,6,3,6,8,7,16
ENSG00000222005,13,9,15,7,13,22
ENSG00000171150,2234,2238,2185,2244,889,1985
ENSG00000226548,1,3,1,2,2,2
ENSG00000228925,27,25,20,20,36,33
ENSG00000180398,3972,3791,3533,3912,2512,3685
ENSG00000272814,0,0,0,0,0,1
ENSG00000233845,4,7,2,2,2,3
ENSG00000239605,1,2,3,4,3,2
ENSG00000273269,0,0,0,0,0,0
ENSG00000225187,7,3,2,4,4,1
ENSG00000143933,13538,13881,11929,16026,9374,11762
ENSG00000236824,3,6,0,2,3,3
ENSG00000119888,9418,9730,8722,9685,5127,8517
ENSG00000222685,0,0,3,0,0,3
ENSG00000207923,10,7,17,2,5,11
ENSG00000277396,3,7,7,4,5,7
ENSG00000115041,305,290,281,232,133,195
ENSG00000135905,77,62,44,148,61,65
ENSG00000227107,1,0,1,0,0,0
ENSG00000288857,2,2,2,2,3,4
ENSG00000135899,497,445,222,305,187,235
ENSG00000115415,3964,4062,1647,1878,1059,1404
ENSG00000280537,19,13,25,23,31,28
ENSG00000187736,138,108,132,122,88,118
ENSG00000124383,936,1015,909,1173,673,1012
ENSG00000230552,5,3,6,6,2,6
ENSG00000237053,0,0,1,0,1,1
ENSG00000223777,0,0,0,0,0,0
ENSG00000279205,1,1,3,0,2,4
ENSG00000227098,0,0,0,0,0,0
ENSG00000206866,0,0,0,0,0,0
ENSG00000068724,2213,2271,2196,1890,2186,2493
ENSG00000235734,0,2,2,1,5,2
ENSG00000238719,0,0,0,0,0,0
ENSG00000115085,11,13,9,11,14,19
ENSG00000221843,256,201,292,125,107,199
ENSG00000115935,91,92,88,49,60,84
ENSG00000144029,388,330,400,246,127,365
ENSG00000289685,0,0,0,0,0,0
ENSG00000144026,692,593,699,513,465,814
ENSG00000196504,3611,3474,2899,3438,1581,2459
ENSG00000205639,129,123,147,150,71,168
ENSG00000163026,337,311,280,371,122,254
ENSG00000222940,0,0,0,2,0,1
ENSG00000119782,40,48,47,31,49,77
ENSG00000115128,1647,1740,1500,1673,772,1383
ENSG00000219626,50,43,44,39,43,35
ENSG00000115129,743,790,598,689,505,469
ENSG00000176732,27,24,19,18,22,26
ENSG00000276087,1,0,0,0,0,0
ENSG00000232642,0,0,1,0,0,0
ENSG00000223754,0,1,0,0,0,1
ENSG00000198399,1355,1247,1281,1266,687,1228
ENSG00000242628,5,8,2,8,5,10
ENSG00000251805,0,0,0,0,0,0
ENSG00000232963,0,0,0,0,1,0
ENSG00000233747,0,0,2,1,1,2
ENSG00000186453,0,0,0,0,0,1
ENSG00000163798,1033,1055,923,1106,826,972
ENSG00000177994,4,1,2,1,2,3
ENSG00000237887,1,2,0,2,1,1
ENSG00000289627,1,3,0,0,0,3
ENSG00000214595,120,120,119,88,77,114
ENSG00000115310,7373,7804,6043,7087,4325,5985
ENSG00000200086,0,0,0,0,0,0
ENSG00000289606,7,3,3,4,4,3
ENSG00000169764,1912,1833,1486,2072,1061,1754
ENSG00000068615,46,41,27,44,7,24
ENSG00000115561,1626,1639,1577,1605,1099,1333
ENSG00000200563,0,0,0,0,0,0
ENSG00000228363,40,33,51,32,21,37
ENSG00000239305,1153,1105,1132,874,505,1064
ENSG00000144233,1389,1323,1300,1418,879,1354
ENSG00000063660,3479,3437,3599,2736,2033,2793
ENSG00000218416,60,47,66,44,20,49
ENSG00000207611,6,5,5,2,2,2
ENSG00000178623,109,92,121,60,43,70
ENSG00000241524,0,0,0,0,0,0
ENSG00000237024,0,0,0,0,0,0
ENSG00000201076,0,0,0,0,0,0
ENSG00000267520,0,0,0,0,0,0
ENSG00000237522,24,21,23,25,20,27
ENSG00000232713,10,3,5,9,8,6
ENSG00000162927,101,103,131,91,62,163
ENSG00000222251,0,0,0,0,0,0
ENSG00000162928,767,832,711,747,465,791
ENSG00000162924,468,332,438,401,280,370
ENSG00000144504,337,327,392,296,297,354
ENSG00000213772,1,4,3,2,0,3
ENSG00000119185,2424,2543,2092,2763,1135,1955
ENSG00000119203,2770,2760,2408,2651,1768,2062
ENSG00000134330,1750,1780,1754,1137,1587,1712
ENSG00000239300,13,6,11,4,6,7
ENSG00000271855,21,26,15,12,7,7
ENSG00000134308,15062,15065,12469,17742,6518,11352
ENSG00000207086,0,0,2,2,0,0
ENSG00000244260,0,0,1,0,0,1
ENSG00000200034,0,0,0,0,0,0
ENSG00000240960,0,0,0,0,0,0
ENSG00000243491,1,2,2,1,4,3
ENSG00000151694,3091,2964,2776,2580,1991,2721
ENSG00000235529,4,4,3,8,5,5
ENSG00000222007,1,0,1,0,0,2
ENSG00000228499,2,0,0,0,0,0
ENSG00000238812,0,1,0,0,0,1
ENSG00000264676,0,2,2,0,0,1
ENSG00000207049,0,0,0,0,0,0
ENSG00000168505,0,0,0,0,0,0
ENSG00000200745,0,0,0,0,0,0
ENSG00000157985,2775,2587,2706,2668,1996,2056
ENSG00000231189,0,0,0,0,0,0
ENSG00000235610,0,0,0,0,0,0
ENSG00000171951,3,7,0,7,4,4
ENSG00000226539,1,0,1,0,1,0
ENSG00000085449,1846,1697,1713,1498,756,1810
ENSG00000135900,654,749,621,726,422,701
ENSG00000228802,0,1,1,0,2,2
ENSG00000135919,3235,3130,3435,2027,3271,4576
ENSG00000152056,325,317,249,405,121,170
ENSG00000286239,0,0,0,0,0,0
ENSG00000153561,3406,3215,2867,3155,1574,2579
ENSG00000172116,0,0,1,0,0,0
ENSG00000213605,0,0,0,0,0,0
ENSG00000231351,3,5,6,8,13,8
ENSG00000226114,0,0,0,0,0,0
ENSG00000153563,45,57,48,25,36,50
ENSG00000116044,2509,2480,2346,2397,1220,2170
ENSG00000213963,140,130,153,50,81,182
ENSG00000115758,3887,4254,3516,5774,2101,2813
ENSG00000185013,10,13,7,19,6,3
ENSG00000170144,3829,3649,3326,5367,2187,3168
ENSG00000233757,305,234,200,266,123,251
ENSG00000071054,7821,7276,6893,9103,7236,6682
ENSG00000187833,0,1,0,0,0,1
ENSG00000184492,2,5,4,9,3,3
ENSG00000284643,0,0,0,0,0,0
ENSG00000284667,0,0,0,0,0,0
ENSG00000284718,0,0,0,0,0,0
ENSG00000284635,0,0,0,0,0,0
ENSG00000173699,0,0,0,0,2,1
ENSG00000283428,0,0,2,0,1,0
ENSG00000284629,0,0,0,0,0,0
ENSG00000284704,0,0,0,0,0,0
ENSG00000284725,0,0,0,0,0,0
ENSG00000288658,21,23,13,8,8,8
ENSG00000213115,0,0,0,0,0,0
ENSG00000200650,0,0,0,0,0,0
ENSG00000207951,0,0,0,0,0,0
ENSG00000144366,520,465,581,394,273,579
ENSG00000151779,1660,1538,1616,1770,1014,1666
ENSG00000256637,0,0,0,0,0,0
ENSG00000289410,21,14,17,4,10,9
ENSG00000230407,0,0,0,0,0,0
ENSG00000238698,0,0,0,0,0,0
ENSG00000257045,0,0,0,0,0,1
ENSG00000119042,254,246,222,200,166,246
ENSG00000153234,82,86,86,78,67,81
ENSG00000205111,1,2,0,0,1,1
ENSG00000272979,4,8,7,4,9,6
ENSG00000189362,256,257,212,167,104,156
ENSG00000236854,0,1,1,2,0,0
ENSG00000206951,0,0,0,0,0,0
ENSG00000223951,0,1,1,0,0,0
ENSG00000115760,5748,4553,4539,4973,2532,3782
ENSG00000223564,0,0,0,0,0,0
ENSG00000232502,0,0,0,0,0,0
ENSG00000212140,0,0,0,0,0,0
ENSG00000278631,3,1,11,2,7,6
ENSG00000163060,5,3,2,4,5,5
ENSG00000237055,0,0,0,0,0,0
ENSG00000232128,0,0,0,0,0,0
ENSG00000233158,0,0,1,0,0,0
ENSG00000074054,2356,2021,2079,2190,1500,2281
ENSG00000234988,0,0,0,1,0,0
ENSG00000289855,0,3,1,1,3,2
ENSG00000289856,0,0,0,0,1,0
ENSG00000231609,18,19,18,16,16,25
ENSG00000233862,4,2,2,1,0,4
ENSG00000234929,0,0,0,0,0,0
ENSG00000279227,23,23,21,15,11,11
ENSG00000231312,140,146,154,62,98,184
ENSG00000228414,0,0,2,0,0,0
ENSG00000226702,0,0,0,0,0,2
ENSG00000228162,1,0,0,0,0,0
ENSG00000226856,6,7,4,3,4,7
ENSG00000226266,14,16,23,10,6,7
ENSG00000289941,0,0,0,0,0,0
ENSG00000289943,3,2,5,2,1,2
ENSG00000286525,0,0,1,0,0,1
ENSG00000289974,0,0,0,0,0,0
ENSG00000289982,3,0,0,0,0,0
ENSG00000228590,0,0,0,0,0,0
ENSG00000260101,9,4,5,7,0,2
ENSG00000289296,17,38,30,18,26,22
ENSG00000225889,41,37,28,11,18,24
ENSG00000290000,0,0,0,0,0,0
ENSG00000228262,0,0,0,0,1,0
ENSG00000240687,2,0,1,0,2,0
ENSG00000224184,4,7,2,4,0,2
ENSG00000223536,0,0,0,0,0,0
ENSG00000229743,0,1,1,0,1,0
ENSG00000290030,0,0,0,0,0,0
ENSG00000231327,7,8,4,8,3,9
ENSG00000289326,8,8,3,6,6,5
ENSG00000289033,0,2,0,2,1,1
ENSG00000273456,24,27,20,11,16,17
ENSG00000289135,35,34,34,31,27,32
ENSG00000272913,61,75,70,67,57,95
ENSG00000224165,4,8,12,2,12,23
ENSG00000233723,10,9,11,12,5,10
ENSG00000271991,4,3,0,1,3,3
ENSG00000289529,0,0,0,0,0,0
ENSG00000289018,18,11,13,4,7,12
ENSG00000260025,212,238,231,94,260,200
ENSG00000228541,2,1,0,3,1,0
ENSG00000236204,29,18,35,15,13,33
ENSG00000224577,26,23,20,16,15,15
ENSG00000288902,3,3,1,1,0,0
ENSG00000163364,100,87,59,64,29,50
ENSG00000288932,2,2,2,1,1,2
ENSG00000268603,6,1,1,7,7,5
ENSG00000283839,0,0,0,0,0,0
ENSG00000234350,21,10,9,6,9,4
ENSG00000289545,2,0,1,0,1,0
ENSG00000285872,38,37,33,25,18,17
ENSG00000234362,76,104,79,7,12,19
ENSG00000227403,72,51,65,52,10,29
ENSG00000286532,30,36,24,26,22,22
ENSG00000225765,0,0,0,0,0,0
ENSG00000231890,26,34,21,27,9,12
ENSG00000226622,0,0,1,0,0,0
ENSG00000288734,1,0,0,0,0,1
ENSG00000222020,19,19,25,8,27,20
ENSG00000225539,0,0,0,0,0,0
ENSG00000289364,0,0,0,0,0,0
ENSG00000205334,43,36,40,20,21,30
ENSG00000288858,4,3,1,5,1,3
ENSG00000224509,4,6,2,1,2,0
ENSG00000281162,439,436,288,554,328,293
ENSG00000231969,3,1,4,0,2,0
ENSG00000226791,31,27,26,23,21,21
ENSG00000239332,51,71,65,35,38,70
ENSG00000232044,12,5,3,8,8,10
ENSG00000231943,0,0,0,0,0,0
ENSG00000290085,79,54,81,50,32,72
ENSG00000225953,44,42,50,27,15,52
ENSG00000290086,6,7,9,1,2,3
ENSG00000270019,13,6,8,4,3,5
ENSG00000235688,15,19,18,7,21,30
ENSG00000236859,83,82,60,53,50,71
ENSG00000289205,0,0,0,0,0,0
ENSG00000279526,0,0,0,0,0,1
ENSG00000289370,8,7,6,2,2,9
ENSG00000289615,9,17,8,12,3,8
ENSG00000273080,28,21,15,20,15,17
ENSG00000289076,1,2,1,0,1,3
ENSG00000289091,4,2,9,4,6,4
ENSG00000290097,0,0,0,0,0,1
ENSG00000289129,0,0,0,0,0,0
ENSG00000234171,222,252,157,205,200,186
ENSG00000290100,3,5,2,3,1,2
ENSG00000290104,0,0,0,0,0,0
ENSG00000289156,0,0,0,1,0,0
ENSG00000289567,0,0,1,0,0,0
ENSG00000257135,19,17,15,15,11,15
ENSG00000230773,2,6,2,0,1,0
ENSG00000290110,2,2,5,2,1,2
ENSG00000290112,1,1,0,3,1,0
ENSG00000290113,0,0,0,0,0,0
ENSG00000235026,2,1,1,1,0,0
ENSG00000289474,0,1,1,2,4,3
ENSG00000236213,0,0,0,0,0,1
ENSG00000233639,0,0,1,0,1,0
ENSG00000225111,0,0,0,2,0,0
ENSG00000290118,1,0,1,0,1,0
ENSG00000179818,501,444,543,312,373,428
ENSG00000231621,0,0,0,0,0,0
ENSG00000272606,1,2,2,0,0,0
ENSG00000226853,13,12,20,8,21,14
ENSG00000288869,3,3,6,2,2,4
ENSG00000289608,0,0,0,0,0,0
ENSG00000290119,0,1,0,0,2,0
ENSG00000237883,27,24,22,37,9,35
ENSG00000287115,0,0,0,0,0,0
ENSG00000224152,23,27,15,25,20,34
ENSG00000232606,0,0,0,0,0,0
ENSG00000151690,1236,1122,994,865,652,892
ENSG00000290089,9,2,8,5,5,4
ENSG00000237326,0,0,0,0,0,0
ENSG00000202160,0,0,0,0,0,0
ENSG00000214657,0,0,0,0,0,0
ENSG00000238371,0,0,0,0,0,0
ENSG00000233718,0,0,0,0,1,0
ENSG00000223850,0,0,0,0,0,0
ENSG00000243541,0,0,0,0,1,0
ENSG00000226764,0,0,0,0,0,0
ENSG00000236289,0,1,0,0,0,1
ENSG00000134323,2,0,0,0,0,0
ENSG00000212581,0,0,0,0,0,0
ENSG00000188738,18,17,18,8,6,21
ENSG00000287129,1,3,0,0,1,0
ENSG00000224019,0,1,0,0,0,1
ENSG00000226410,0,0,0,0,0,0
ENSG00000232568,0,0,0,0,0,0
ENSG00000259915,1,0,2,4,1,4
ENSG00000227692,0,1,4,0,1,0
ENSG00000065548,1242,1325,1098,1606,934,1254
ENSG00000224323,1,1,1,3,0,1
ENSG00000237877,7,6,12,6,6,6
ENSG00000213639,5849,5894,4290,5657,1500,4638
ENSG00000186281,5,2,5,0,3,2
ENSG00000199884,0,0,0,0,0,0
ENSG00000213197,1,4,5,3,3,4
ENSG00000287085,0,0,2,0,0,1
ENSG00000289202,3,2,1,1,4,1
ENSG00000157827,1347,1120,1350,1311,710,1279
ENSG00000226124,114,130,118,111,77,95
ENSG00000186235,0,0,1,0,0,0
ENSG00000204872,1,0,0,1,0,0
ENSG00000228509,7,7,5,8,0,2
ENSG00000227542,0,0,1,2,2,4
ENSG00000144410,7,8,5,6,1,3
ENSG00000253008,0,0,1,0,0,0
ENSG00000237892,12,7,7,20,6,5
ENSG00000229647,96,78,71,48,47,54
ENSG00000277590,0,1,0,2,0,1
ENSG00000224342,0,0,1,1,0,1
ENSG00000234902,13,7,11,5,12,8
ENSG00000286568,5,0,1,0,0,0
ENSG00000225916,4,3,4,4,2,0
ENSG00000240440,1,2,4,1,3,6
ENSG00000225064,2,2,0,0,1,2
ENSG00000221628,0,0,0,0,0,0
ENSG00000118263,2232,2097,1865,1792,1680,2316
ENSG00000183733,0,0,0,0,1,0
ENSG00000228034,0,1,1,0,1,0
ENSG00000152672,1,0,0,0,2,0
ENSG00000231386,0,0,1,0,0,0
ENSG00000116031,2,1,2,0,0,1
ENSG00000144043,1748,1724,1324,2419,594,917
ENSG00000272735,2,4,3,0,0,1
ENSG00000202141,0,0,0,1,0,0
ENSG00000221498,0,0,0,0,0,0
ENSG00000231203,7,8,9,13,20,5
ENSG00000162999,27,24,14,17,9,30
ENSG00000224643,0,0,0,0,0,0
ENSG00000163002,286,262,214,296,85,166
ENSG00000061676,6625,6350,5866,6265,2805,5346
ENSG00000236682,43,43,19,29,13,27
ENSG00000163166,1250,1280,1077,1474,1204,1227
ENSG00000275588,0,0,0,0,0,0
ENSG00000199964,0,0,0,0,0,0
ENSG00000287123,0,0,0,1,0,0
ENSG00000234572,0,0,1,1,0,2
ENSG00000237638,31,32,29,16,17,31
ENSG00000244534,0,0,0,0,0,0
ENSG00000227394,2,0,4,1,4,5
ENSG00000115902,379,361,316,396,250,405
ENSG00000252892,0,1,0,0,0,1
ENSG00000232613,0,6,4,4,1,4
ENSG00000138069,4284,4500,3667,4154,3380,3778
ENSG00000272025,0,0,0,0,0,0
ENSG00000172974,331,342,289,293,91,290
ENSG00000138071,9825,9549,7925,9521,5569,7089
ENSG00000085982,1686,1568,1545,1352,785,1243
ENSG00000259916,1,2,1,2,0,1
ENSG00000284622,0,0,0,0,0,0
ENSG00000284631,0,0,0,0,0,0
ENSG00000234281,6,1,3,3,3,3
ENSG00000115365,1465,1352,1280,1078,615,1305
ENSG00000021826,951,889,913,715,614,903
ENSG00000288732,15,12,13,9,2,5
ENSG00000280837,0,0,0,0,0,0
ENSG00000288937,21,17,12,15,9,18
ENSG00000272716,4,11,9,5,3,7
ENSG00000235864,0,0,0,0,0,0
ENSG00000232799,0,0,0,0,0,0
ENSG00000240286,0,0,0,0,0,0
ENSG00000229670,14,20,13,14,18,9
ENSG00000289113,0,0,0,0,0,0
ENSG00000286249,0,0,0,0,0,0
ENSG00000222317,7,4,3,7,3,8
ENSG00000237194,0,0,0,1,0,0
ENSG00000197713,1427,1404,1138,1391,675,1129
ENSG00000078018,2264,1914,2233,1970,1780,2648
ENSG00000153827,8223,7302,6328,8408,3621,5374
ENSG00000153214,1393,1299,1275,1411,555,1374
ENSG00000290108,0,0,0,2,0,0
ENSG00000055917,5639,5215,4918,4697,2058,4021
ENSG00000203635,20,3,17,2,8,8
ENSG00000130508,8398,7357,8431,8951,10454,9103
ENSG00000035115,3144,2957,3499,1696,2486,3495
ENSG00000143727,2701,2956,2776,2301,1903,2360
ENSG00000235779,1,0,0,0,0,0
ENSG00000277997,0,0,0,0,0,0
ENSG00000231826,66,50,24,75,20,20
ENSG00000233978,2,2,0,3,0,0
ENSG00000207087,0,0,0,0,0,0
ENSG00000288992,0,0,0,0,0,0
ENSG00000287255,0,0,0,0,0,0
ENSG00000288886,5,6,1,0,1,0
ENSG00000230587,10,5,12,7,7,3
ENSG00000286796,4,0,3,3,2,2
ENSG00000287387,6,4,8,5,5,9
ENSG00000152518,5503,5078,4810,7253,3472,5030
ENSG00000279873,32,24,26,6,9,22
ENSG00000234936,7,4,6,3,4,1
ENSG00000235937,1,0,1,0,1,1
ENSG00000233266,1,2,0,3,0,4
ENSG00000241114,0,0,0,0,0,0
ENSG00000272156,1,4,4,0,2,1
ENSG00000289065,0,0,0,0,0,0
ENSG00000252934,0,0,0,0,0,0
ENSG00000178021,0,0,1,1,1,1
ENSG00000079308,1807,1578,1555,1376,915,1014
ENSG00000175874,307,254,196,238,183,322
ENSG00000226058,0,0,0,0,0,0
ENSG00000196460,23,46,47,31,54,83
ENSG00000223826,0,0,0,0,0,0
ENSG00000237549,0,0,0,0,0,0
ENSG00000232556,0,0,0,0,0,0
ENSG00000286047,0,0,0,0,0,0
ENSG00000187627,8,2,1,8,2,5
ENSG00000183281,3,5,6,13,2,5
ENSG00000231259,0,0,0,0,0,0
ENSG00000238788,0,0,0,0,0,0
ENSG00000260634,6,5,5,1,0,0
ENSG00000286971,3,1,0,0,0,0
ENSG00000260163,1,4,1,0,2,4
ENSG00000136717,3029,3060,2582,3317,3274,2575
ENSG00000286400,0,0,0,0,1,0
ENSG00000237630,0,0,0,0,0,0
ENSG00000186684,85,103,72,157,99,137
ENSG00000226789,1,2,0,3,0,2
ENSG00000163161,2304,2373,2125,2285,1876,2037
ENSG00000200250,0,0,0,0,0,1
ENSG00000230572,0,0,0,0,0,0
ENSG00000290565,0,0,0,0,0,0
ENSG00000214329,0,0,0,0,0,0
ENSG00000290575,0,0,0,0,0,0
ENSG00000125631,0,0,0,0,1,0
ENSG00000290590,5,2,3,7,2,0
ENSG00000287071,0,0,0,0,0,0
ENSG00000290594,1,2,3,0,1,2
ENSG00000178162,0,0,0,0,0,0
ENSG00000290596,3,6,1,10,3,3
ENSG00000239402,0,0,0,0,0,0
ENSG00000290599,0,0,0,0,0,0
ENSG00000184761,0,0,0,0,0,0
ENSG00000290610,0,0,0,0,0,0
ENSG00000290614,0,0,0,0,0,0
ENSG00000197927,12,3,9,5,1,5
ENSG00000290616,0,2,1,1,1,5
ENSG00000186825,0,0,0,0,0,0
ENSG00000290618,0,0,0,0,0,0
ENSG00000231431,0,0,0,0,0,0
ENSG00000244280,0,0,0,0,1,0
ENSG00000214081,0,0,0,0,0,0
ENSG00000240253,0,0,0,0,0,0
ENSG00000223760,0,0,0,0,0,0
ENSG00000163016,0,0,0,0,0,0
ENSG00000290727,4,8,4,5,2,1
ENSG00000186148,0,0,0,0,0,0
ENSG00000290731,0,0,0,0,0,0
ENSG00000261760,0,0,0,0,0,0
ENSG00000290732,0,0,0,0,0,0
ENSG00000184115,0,0,0,0,0,0
ENSG00000290733,0,0,0,0,0,0
ENSG00000204787,0,0,0,0,0,0
ENSG00000290771,1,0,0,0,0,0
ENSG00000237223,0,0,0,0,0,0
ENSG00000290794,0,0,0,0,0,0
ENSG00000042304,0,0,0,0,0,0
ENSG00000290795,0,0,0,0,0,0
ENSG00000283270,0,0,0,0,0,0
ENSG00000290802,0,0,0,0,0,0
ENSG00000283196,0,0,0,0,0,0
ENSG00000290846,1,2,0,0,1,1
ENSG00000279897,0,0,0,0,0,0
ENSG00000290864,5,5,5,5,4,13
ENSG00000237510,0,0,0,0,0,0
ENSG00000290897,0,0,0,0,0,0
ENSG00000018607,1,0,0,0,0,0
ENSG00000244301,0,1,1,0,0,2
ENSG00000243478,1,1,0,0,0,0
ENSG00000205847,0,0,0,0,0,0
ENSG00000290930,0,2,0,1,1,0
ENSG00000261522,0,0,0,0,0,0
ENSG00000233673,8,1,17,3,2,2
ENSG00000291013,0,0,0,0,0,0
ENSG00000229089,4,4,5,2,2,4
ENSG00000259848,0,0,0,0,0,0
ENSG00000240935,0,0,0,0,0,0
ENSG00000291125,0,2,2,0,0,0
ENSG00000229689,0,0,0,0,0,0
ENSG00000291126,321,300,283,179,150,200
ENSG00000230006,1,0,0,0,0,0
ENSG00000291127,7,6,6,4,7,8
ENSG00000146556,0,0,0,0,0,0
ENSG00000291134,26,24,27,26,16,18
ENSG00000286156,0,0,0,0,0,0
ENSG00000291142,71,67,66,70,54,70
ENSG00000220804,0,0,0,0,0,0
ENSG00000291147,28,25,38,29,9,32
ENSG00000143429,0,0,0,0,0,0
ENSG00000291150,0,0,0,0,0,1
ENSG00000237732,0,0,0,0,0,0
ENSG00000291155,6,13,11,9,4,8
ENSG00000231584,0,0,0,0,0,0
ENSG00000291176,22,16,25,11,23,24
ENSG00000229754,0,0,0,0,0,0
ENSG00000291236,0,0,0,0,1,0
ENSG00000237322,0,0,0,0,0,0
ENSG00000226297,0,0,0,0,0,0
ENSG00000253006,0,0,0,0,0,0
ENSG00000183023,162,145,72,194,65,88
ENSG00000153823,37,43,29,34,13,21
ENSG00000119865,3,0,2,1,0,7
ENSG00000203395,0,0,0,0,0,0
ENSG00000115956,0,0,0,0,0,0
ENSG00000229462,0,0,0,0,0,0
ENSG00000204923,59,67,85,64,29,81
ENSG00000169621,56,51,65,63,67,92
ENSG00000214525,0,0,0,1,0,0
ENSG00000283228,0,0,0,0,0,0
ENSG00000182389,3,4,12,11,5,8
ENSG00000225214,0,0,0,0,0,0
ENSG00000115145,438,394,375,445,222,401
ENSG00000234272,1,0,0,0,0,0
ENSG00000271074,0,0,0,0,0,0
ENSG00000231017,0,0,0,0,0,0
ENSG00000199585,0,0,0,0,0,0
ENSG00000232631,0,0,0,0,0,0
ENSG00000236007,0,0,0,0,0,0
ENSG00000221782,0,0,0,0,0,0
ENSG00000234308,0,0,0,0,1,0
ENSG00000231254,0,0,0,0,0,1
ENSG00000153253,8,8,3,4,0,1
ENSG00000287463,0,0,1,0,0,0
ENSG00000224043,55,45,39,47,9,21
ENSG00000234682,0,0,0,0,0,0
ENSG00000228098,1,0,0,0,0,0
ENSG00000082258,1687,1598,1374,1852,678,1418
ENSG00000290018,2,3,1,0,1,0
ENSG00000128656,164,143,131,197,115,120
ENSG00000212167,0,0,0,0,0,0
ENSG00000199827,0,0,0,0,0,0
ENSG00000227187,0,0,0,0,0,0
ENSG00000277948,0,5,5,4,3,4
ENSG00000229536,9,9,4,4,5,4
ENSG00000286957,3,1,3,1,0,1
ENSG00000291116,3,4,5,1,3,6
ENSG00000237574,0,3,0,0,4,1
ENSG00000214100,4,0,0,0,0,1
ENSG00000234559,0,0,0,0,0,0
ENSG00000290615,0,1,0,0,0,0
ENSG00000225449,0,0,0,0,0,0
ENSG00000222014,0,0,1,3,1,0
ENSG00000284619,0,0,0,0,0,0
ENSG00000250207,0,0,0,0,0,0
ENSG00000217289,11,5,6,9,3,7
ENSG00000231147,0,0,1,1,0,0
ENSG00000290707,0,0,2,1,0,1
ENSG00000155729,280,271,269,205,257,337
ENSG00000163535,513,486,317,825,196,467
ENSG00000290905,0,0,0,0,0,0
ENSG00000237166,10,6,3,10,12,17
ENSG00000291279,0,0,0,0,0,0
ENSG00000290906,0,0,0,0,0,1
ENSG00000240761,0,0,0,0,0,0
ENSG00000011523,897,836,938,749,702,983
ENSG00000162998,10,7,5,8,6,3
ENSG00000115419,2800,2772,1786,1946,703,2071
ENSG00000240344,405,382,370,322,276,434
